"Run Fondo";"nombre_fm";"fecha";"nemotecnico_inst";"nombre_emisor";"codigo_pais_em";"tipo_inst";"fecha_venc";"situacion_inst";"clasif_riesgo";"nombre_grupo_emp";"cant_unidades";"tipo_unidades";"tir";"valor_par";"valor_relevante";"cod_valorizacion";"base_tasa";"tipo_interes";"valorizacion_cierre";"cod_moneda_liq";"cod_pais_trans";"porc_capital_em";"porc_total_act_em";"porc_total_act_fondo"
"8113";USA EQUITY;2023-02-28;VDC US EQUITY;VANGUARD CONSUMER STAPLE ETF;US;ETFA;;1;NA;NA;59532.00;PROM;;;155204.39;3;0;NA;9239628;PROM;US;0.000;0.222;3.915
"8113";USA EQUITY;2023-02-28;VDE US EQUITY;VANGUARD ENERGY ETF;US;ETFA;;1;NA;NA;80909.00;PROM;;;96774.50;3;0;NA;7829928;PROM;US;0.000;0.329;3.318
"8113";USA EQUITY;2023-02-28;CNDX LN EQUITY;BlackRock Inc;IG;ETFA;;1;NA;NA;14581.00;PROM;;;568811.64;3;0;NA;8293843;PROM;IG;0.000;0.321;3.514
"8113";USA EQUITY;2023-02-28;CSPX LN EQUITY;iShares Core S&P 500 UCITS ETF;IG;ETFA;;1;NA;NA;5098.00;PROM;;;342802.51;3;0;NA;1747607;PROM;IG;0.000;0.006;0.741
"8113";USA EQUITY;2023-02-28;VFH US EQUITY;VANGUARD FINANCIALS ETF;US;ETFA;;1;NA;NA;175574.00;PROM;;;72506.18;3;0;NA;12730200;PROM;US;0.000;0.213;5.394
"8113";USA EQUITY;2023-02-28;VGT US EQUITY;VANGUARD INFORMATION TECHNOLOG;US;ETFA;;1;NA;NA;109394.00;PROM;;;292249.04;3;0;NA;31970291;PROM;US;0.000;0.168;13.547
"8113";USA EQUITY;2023-02-28;VHT US EQUITY;VANGUARD HEALTH CARE ETF;US;ETFA;;1;NA;NA;72600.00;PROM;;;194843.76;3;0;NA;14145657;PROM;US;0.000;0.189;5.994
"8113";USA EQUITY;2023-02-28;VIS US EQUITY;VANGUARD INDUSTRIALS ETF;US;ETFA;;1;NA;NA;107696.00;PROM;;;159221.44;3;0;NA;17147512;PROM;US;0.000;0.632;7.266
"8113";USA EQUITY;2023-02-28;VLUE US EQUITY;BlackRock Inc;IG;ETFA;;1;NA;NA;10765.00;PROM;;;77793.09;3;0;NA;837443;PROM;IG;0.000;0.024;0.355
"8113";USA EQUITY;2023-02-28;VOX US EQUITY;VANGUARD TELECOMMUNICATION SER;US;ETFA;;1;NA;NA;169322.00;PROM;;;75319.78;3;0;NA;12753296;PROM;US;0.000;0.803;5.404
"8113";USA EQUITY;2023-02-28;VPU US EQUITY;Vanguard Utilities ETF;US;ETFA;;1;NA;NA;39508.00;PROM;;;118079.83;3;0;NA;4665098;PROM;US;0.000;0.142;1.977
"8113";USA EQUITY;2023-02-28;XLC US EQUITY;Communication Services Select;US;ETFA;;1;NA;NA;49300.00;PROM;;;44403.40;3;0;NA;2189088;PROM;US;0.000;0.048;0.928
"8113";USA EQUITY;2023-02-28;XLF US EQUITY;FINANCIAL SELECT SECTOR SPDR F;US;ETFA;;1;NA;NA;28700.00;PROM;;;29646.53;3;0;NA;850855;PROM;US;0.000;0.005;0.361
"8113";USA EQUITY;2023-02-28;XLI US EQUITY;Industrial Select Sector SPDR;US;ETFA;;1;NA;NA;16000.00;PROM;;;83802.07;3;0;NA;1340833;PROM;US;0.000;0.018;0.568
"8113";USA EQUITY;2023-02-28;XLK US EQUITY;Technology Select Sector SPDR;US;ETFA;;1;NA;NA;31800.00;PROM;;;113307.50;3;0;NA;3603179;PROM;US;0.000;0.021;1.527
"8113";USA EQUITY;2023-02-28;XLRE US EQUITY;State Street Global Advisors;US;ETFA;;1;NA;NA;98680.00;PROM;;;31713.15;3;0;NA;3129454;PROM;US;0.000;0.116;1.326
"8113";USA EQUITY;2023-02-28;XLV US EQUITY;Health Care Select Sector SPDR;US;ETFA;;1;NA;NA;22000.00;PROM;;;105547.28;3;0;NA;2322040;PROM;US;0.000;0.017;0.984
"8113";USA EQUITY;2023-02-28;XLY US EQUITY;CONSUMER DISCRETIONARY SELECT;US;ETFA;;1;NA;NA;31100.00;PROM;;;120793.83;3;0;NA;3756688;PROM;US;0.000;0.035;1.592
"8183";BICE NORTEAMERICA;2023-02-28;SPY US;SPDR TRUST SERIES I;US;ETFA;;1;NA;NA;376.00;PROM;;;328883.91;3;0;NA;123660;PROM;US;0.000;0.000;0.218
"8183";BICE NORTEAMERICA;2023-02-28;GSUICCL LX;GS US CORE EQUITY PT I ACC CL;LU;CFME;;1;NA;NA;2752084.86;PROM;;;17985.45;3;0;NA;49497485;PROM;LU;0.000;0.000;87.172
"8183";BICE NORTEAMERICA;2023-02-28;SPY US;SPDR TRUST SERIES I;US;ETFA;;1;NA;NA;227.00;PROM;;;328883.91;3;0;NA;74657;PROM;US;0.000;0.000;0.131
"8183";BICE NORTEAMERICA;2023-02-28;SPY US;SPDR TRUST SERIES I;US;ETFA;;1;NA;NA;5759.00;PROM;;;328883.91;3;0;NA;1894042;PROM;US;0.000;0.000;3.336
"8189";US MID CAP ;2023-02-28;IJH US;Ishares S&P Midcap 400 Index F;US;ETFA;;1;NA;NA;8900.00;PROM;;;215244.42;3;0;NA;1915675;PROM;US;0.000;0.004;9.572
"8189";US MID CAP ;2023-02-28;IVV US;Ishares Core S&P 500 Etf;US;ETFA;;1;NA;NA;11300.00;PROM;;;330303.16;3;0;NA;3732426;PROM;US;0.000;0.002;18.650
"8189";US MID CAP ;2023-02-28;IWR US;Ishares Russell Mid-Cap Etf;US;ETFA;;1;NA;NA;62800.00;PROM;;;59102.16;3;0;NA;3711616;PROM;US;0.000;0.018;18.546
"8189";US MID CAP ;2023-02-28;JPMSCCU LX;Jpmorgan Funds - Us Small Cap;LU;CFME;;1;NA;NA;10.77;PROM;;;236267.56;3;0;NA;2545;PROM;US;0.000;0.001;0.013
"8189";US MID CAP ;2023-02-28;LMSCPAU ID;Legg Mason Global Funds Plc Ro;IE;CFME;;1;NA;NA;26.26;PROM;;;299220.78;3;0;NA;7858;PROM;US;0.000;0.002;0.039
"8189";US MID CAP ;2023-02-28;MDY US;Spdr S&P Midcap 400 Etf;US;ETFA;;1;NA;NA;3180.00;PROM;;;394028.26;3;0;NA;1253010;PROM;US;0.000;0.009;6.261
"8189";US MID CAP ;2023-02-28;RUSOEIU LX;Robeco Us Select Opportunities;LU;CFME;;1;NA;NA;11872.80;PROM;;;320459.72;3;0;NA;3804754;PROM;US;0.000;0.694;19.011
"8189";US MID CAP ;2023-02-28;SPY4 LN;Spdr S&P 400 U S  Mid Cap Ucit;IE;ETFA;;1;NA;NA;24300.00;PROM;;;65409.94;3;0;NA;1589462;PROM;US;0.000;0.190;7.942
"8189";US MID CAP ;2023-02-28;THASCIU LX;Threadneedle Lux - American Sm;LU;CFME;;1;NA;NA;300.00;PROM;;;14429.03;3;0;NA;4329;PROM;US;0.000;0.002;0.022
"8189";US MID CAP ;2023-02-28;CSPX LN;Ishares Core S&P 500 Ucits Etf;IE;CFME;;1;NA;NA;11000.00;PROM;;;342802.51;3;0;NA;3770828;PROM;US;0.000;0.009;18.842
"8189";US MID CAP ;2023-02-28;FOLESCI LX;Bnp Paribas Funds Us Small Cap;LU;CFME;;1;NA;NA;60.63;PROM;;;324269.28;3;0;NA;19660;PROM;US;0.000;0.004;0.098
"8205";ACCIONES USA;2023-02-28;FDL US;FIRST TRUST MORN DVD LEAD IN;US;ETFA;;1;NA;FIRST TRUST MORN DVD LEAD IN;27300.00;PROM;;;30244.11;3;0;NA;825664;PROM;US;0.000;0.000;5.768
"8205";ACCIONES USA;2023-02-28;INVAMEI LX;"91GSF-AMER FRANCH F-I IN USD";LU;CFME;;1;A;"91GSF-AMER FRANCH F-I IN USD";18416.73;PROM;;;42461.27;3;0;NA;781998;PROM;US;0.017;0.000;5.463
"8205";ACCIONES USA;2023-02-28;IVV US;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;ISHARES S&P 500 INDEX FUND;4100.00;CA;;;330303.16;3;0;NA;1354243;PROM;US;0.021;0.000;9.461
"8205";ACCIONES USA;2023-02-28;JPMUSEC LX;JPM INV-JPM US SELECT EQ-C;LU;CFME;;1;NA;JPM INV-JPM US SELECT EQ-C;5279.95;PROM;;;468534.66;3;0;NA;2473840;PROM;US;0.053;0.000;17.283
"8205";ACCIONES USA;2023-02-28;MOAT US;MARKET VECTORS WIDE MOAT ETF;US;ETFA;;1;NA;MARKET VECTORS WIDE MOAT ETF;36241.00;CA;;;58521.18;3;0;NA;2120866;PROM;US;0.001;0.000;14.817
"8205";ACCIONES USA;2023-02-28;MORAMFZ LX;MORGAN ST-US ADVANTAGE-ZUSD;LU;CFME;;1;NA;MORGAN ST-US ADVANTAGE-ZUSD;4699.86;PROM;;;76772.23;3;0;NA;360819;PROM;US;0.000;0.000;2.521
"8205";ACCIONES USA;2023-02-28;QQQ US;Invesco QQQ Trust Series 1;US;ETFA;;1;NA;Invesco QQQ Trust Series 1;2300.00;CA;;;243645.99;3;0;NA;560386;PROM;US;0.025;0.000;3.915
"8205";ACCIONES USA;2023-02-28;SPY US;SPDR S&P500 ETF Trust;US;ETFA;;1;NA;SPDR S&P500 ETF Trust;3857.00;CA;;;328883.91;3;0;NA;1268505;PROM;US;0.015;0.000;8.862
"8205";ACCIONES USA;2023-02-28;UCAP LN;OSSIAM SHILLER BRLY CAPE USD;LU;ETFA;;1;NA;OSSIAM SHILLER BRLY CAPE USD;840.00;CA;;;900459.35;3;0;NA;756386;PROM;US;0.000;0.000;5.284
"8205";ACCIONES USA;2023-02-28;VOO US;Vanguard S&P 500 ETF;US;ETFA;;1;NA;Vanguard S&P 500 ETF;7000.00;CA;;;302200.38;3;0;NA;2115403;PROM;US;0.007;0.000;14.779
"8205";ACCIONES USA;2023-02-28;VTV US;VANGUARD VALUE ETF;US;ETFA;;1;NA;VANGUARD VALUE ETF;4700.00;CA;;;115872.11;3;0;NA;544599;PROM;US;0.003;0.000;3.805
"8205";ACCIONES USA;2023-02-28;XLF US;FINANCIAL SELECT SECTOR;US;ETFA;;1;NA;FINANCIAL SELECT SECTOR;28000.00;CA;;;29646.53;3;0;NA;830103;PROM;US;0.000;0.000;5.799
"8300";U.S. DOLLAR;2023-02-28;INAMEIA LN;Ninety One Funds Series Ii - A;GB;CFME;;1;NA;NA;60000.00;GBP;;;5.46;3;0;NA;328;GBP;US;0.000;0.000;0.617
"8300";U.S. DOLLAR;2023-02-28;IVV US;Ishares Core S&P 500 Etf;US;ETFA;;1;NA;NA;23700.00;PROM;;;397.97;3;0;NA;9432;PROM;US;0.000;0.000;17.729
"8300";U.S. DOLLAR;2023-02-28;IYR US;Ishares U S  Real Estate Etf;US;ETFA;;1;NA;NA;2800.00;PROM;;;87.07;3;0;NA;244;PROM;US;0.000;0.000;0.459
"8300";U.S. DOLLAR;2023-02-28;JPUSGIU LX;Jpmorgan Funds - Us Growth Fun;LU;CFME;;1;NA;NA;5900.00;PROM;;;351.08;3;0;NA;2071;PROM;US;0.000;0.000;3.893
"8300";U.S. DOLLAR;2023-02-28;BGFAMBA LN;Baillie Gifford Overseas Growt;GB;CFME;;1;NA;NA;715.90;GBP;;;12.39;3;0;NA;9;GBP;US;0.000;0.000;0.017
"8300";U.S. DOLLAR;2023-02-28;CSPX LN;Ishares Core S&P 500 Ucits Etf;IE;CFME;;1;NA;NA;12200.00;PROM;;;413.03;3;0;NA;5039;PROM;US;0.000;0.000;9.472
"8300";U.S. DOLLAR;2023-02-28;JPUSSIU LX;Jpmorgan Investment Funds - Us;LU;CFME;;1;NA;NA;8567.35;PROM;;;376.87;3;0;NA;3229;PROM;US;0.000;0.000;6.069
"8300";U.S. DOLLAR;2023-02-28;JPUVIAU LX;Jpmorgan Funds - Us Value Fund;LU;CFME;;1;NA;NA;12479.64;PROM;;;304.79;3;0;NA;3804;PROM;US;0.000;0.000;7.150
"8300";U.S. DOLLAR;2023-02-28;MORAMFZ LX;Morgan St-Us Advantage-Zusd;LU;CFME;;1;NA;NA;102.50;PROM;;;92.50;3;0;NA;9;PROM;US;0.000;0.000;0.017
"8300";U.S. DOLLAR;2023-02-28;PIMSISA ID;Pimco Gis Stocksplus Fund;IE;CFME;;1;NA;NA;32451.35;PROM;;;48.79;3;0;NA;1583;PROM;US;0.000;0.000;2.976
"8300";U.S. DOLLAR;2023-02-28;SPYG US;Spdr S&P 500 Growth Etf;US;ETFA;;1;NA;NA;121700.00;PROM;;;52.47;3;0;NA;6386;PROM;US;0.000;0.000;12.004
"8300";U.S. DOLLAR;2023-02-28;TEMTIAU LX;Franklin Templeton Investment;LU;CFME;;1;NA;NA;37200.00;PROM;;;42.96;3;0;NA;1598;PROM;US;0.000;0.000;3.004
"8300";U.S. DOLLAR;2023-02-28;TRPSCEI LX;T Rowe Price Funds Sicav - Us;LU;CFME;;1;NA;NA;78.81;PROM;;;97.74;3;0;NA;8;PROM;US;0.000;0.000;0.015
"8300";U.S. DOLLAR;2023-02-28;VDE US;Vanguard Energy Index Fund;US;ETFA;;1;NA;NA;8200.00;PROM;;;116.60;3;0;NA;956;PROM;US;0.000;0.000;1.797
"8300";U.S. DOLLAR;2023-02-28;VGT US;Vanguard Information Technolog;US;ETFA;;1;NA;NA;5650.00;PROM;;;352.12;3;0;NA;1989;PROM;US;0.000;0.000;3.739
"8300";U.S. DOLLAR;2023-02-28;VHT US;Vanguard Health Care;US;ETFA;;1;NA;NA;5721.00;PROM;;;234.76;3;0;NA;1343;PROM;US;0.000;0.000;2.524
"8300";U.S. DOLLAR;2023-02-28;VLUE US;Ishares Msci Usa Value Factor;US;ETFA;;1;NA;NA;3100.00;PROM;;;93.73;3;0;NA;291;PROM;US;0.000;0.000;0.547
"8300";U.S. DOLLAR;2023-02-28;VONUSEG LX;Vontobel Fund - Us Equity;LU;CFME;;1;NA;NA;22387.32;PROM;;;209.41;3;0;NA;4688;PROM;US;0.000;0.000;8.812
"8300";U.S. DOLLAR;2023-02-28;VOX US;Vanguard Telecommunication Ser;US;ETFA;;1;NA;NA;13926.00;PROM;;;90.75;3;0;NA;1264;PROM;US;0.000;0.000;2.376
"8300";U.S. DOLLAR;2023-02-28;XLF US;Financial Select Sector Spdr F;US;ETFA;;1;NA;NA;48000.00;PROM;;;35.72;3;0;NA;1715;PROM;US;0.000;0.000;3.224
"8300";U.S. DOLLAR;2023-02-28;XLI US;Industrial Select Sector Spdr;US;ETFA;;1;NA;NA;10200.00;PROM;;;100.97;3;0;NA;1030;PROM;US;0.000;0.000;1.936
"8300";U.S. DOLLAR;2023-02-28;XLY US;Consumer Discretionary Select;US;ETFA;;1;NA;NA;6100.00;PROM;;;145.54;3;0;NA;888;PROM;US;0.000;0.000;1.669
"8437";ESTADOS UNIDOS;2023-02-28;ETF QQQQ;POWERSHARES QQQ;US;ETFA;;1;NA;NA;9759.00;PROM;;;293.56;3;0;NA;2865;PROM;US;0.000;0.000;1.989
"8437";ESTADOS UNIDOS;2023-02-28;ETF VUG;VANGUARD GROWTH ETF;US;ETFA;;1;NA;NA;54082.00;PROM;;;231.89;3;0;NA;12541;PROM;US;0.000;0.000;8.708
"8437";ESTADOS UNIDOS;2023-02-28;ETFA USMV;ISHARES MIN VOL;US;ETFA;;1;NA;NA;60096.00;PROM;;;70.64;3;0;NA;4245;PROM;US;0.000;0.000;2.948
"8437";ESTADOS UNIDOS;2023-02-28;ETF VTV;VANGUARD VTV;US;ETFA;;1;NA;NA;19475.00;PROM;;;139.61;3;0;NA;2719;PROM;US;0.000;0.000;1.888
"8437";ESTADOS UNIDOS;2023-02-28;ETF VBR;VANGUARD SMALL-CAP VALUE ETF;US;ETFA;;1;NA;NA;46278.00;PROM;;;169.30;3;0;NA;7835;PROM;US;0.000;0.000;5.440
"8437";ESTADOS UNIDOS;2023-02-28;ETFA RPV;GUGGRNHEIM S&P 500 PURE VALUE;US;ETFA;;1;NA;NA;87740.00;PROM;;;81.84;3;0;NA;7181;PROM;US;0.000;0.000;4.986
"8437";ESTADOS UNIDOS;2023-02-28;CFME JPUGC;JPMORGAN FUNDS - US GROWTH FUN;LU;CFME;;1;NA;NA;179318.36;PROM;;;51.64;3;0;NA;9260;PROM;LU;0.574;0.000;6.430
"8437";ESTADOS UNIDOS;2023-02-28;ETFA IJR;ISHARES CORE S&P SMALL CAP ETF;US;ETFA;;1;NA;NA;42635.00;PROM;;;102.39;3;0;NA;4365;PROM;US;0.000;0.000;3.031
"8437";ESTADOS UNIDOS;2023-02-28;CFME CALOI;Candriam Equities L Oncology I;LU;CFME;;1;NA;NA;381.07;PROM;;;2594.26;3;0;NA;989;PROM;LU;0.051;0.000;0.687
"8437";ESTADOS UNIDOS;2023-02-28;CFME NELVI;Neuberger Berman US Large Cap;IE;CFME;;1;NA;NA;794225.21;PROM;;;10.12;3;0;NA;8038;PROM;IE;0.452;0.000;5.581
"8437";ESTADOS UNIDOS;2023-02-28;ETFA IVV;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;67291.00;PROM;;;397.97;3;0;NA;26780;PROM;US;0.000;0.000;18.595
"8437";ESTADOS UNIDOS;2023-02-28;ETFA IYW;BARCLAYS IYW-I SHARES TECHNOLO;US;ETFA;;1;NA;NA;103245.00;PROM;;;83.30;3;0;NA;8600;PROM;US;0.000;0.000;5.972
"8437";ESTADOS UNIDOS;2023-02-28;ETFA CSPX;ISHARES CORE S&P 500 UCITS ETF;IE;ETFA;;1;NA;NA;95702.00;PROM;;;413.03;3;0;NA;39528;PROM;US;0.000;0.000;27.447
"8437";ESTADOS UNIDOS;2023-02-28;ETFA IYH;ISHARE U.S. HEALTHCARE ETF;US;ETFA;;1;NA;NA;2.00;PROM;;;267.12;3;0;NA;1;PROM;US;0.000;0.000;0.001
"8437";ESTADOS UNIDOS;2023-02-28;ETFA IWO;ISHARES RUSSELL 2000 GROWTH;US;ETFA;;1;NA;NA;27649.53;PROM;;;233.06;3;0;NA;6444;PROM;US;0.000;0.000;4.475
"8458";EUROAMERICA USA;2023-02-28;IVV;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;906.00;CA;;;330303.16;3;0;NA;299255;PROM;US;0.000;0.000;0.289
"8458";EUROAMERICA USA;2023-02-28;IYJ;ISHARES DJ US INDUSTRIAL SEC;US;ETFA;;1;NA;NA;18232.00;CA;;;83096.60;3;0;NA;1515017;PROM;US;0.245;0.000;1.463
"8458";EUROAMERICA USA;2023-02-28;MOAT;VANECK MORNINGSTAR WIDE MOAT;US;ETFA;;1;NA;NA;73128.00;CA;;;58521.18;3;0;NA;4279537;PROM;US;0.000;0.000;4.134
"8458";EUROAMERICA USA;2023-02-28;SPY;SPDR TRUST SERIES I;US;ETFA;;1;NA;NA;4604.00;CA;;;328883.91;3;0;NA;1514182;PROM;US;0.001;0.000;1.463
"8458";EUROAMERICA USA;2023-02-28;UCAP;OSSIAM SHILLER BRLY CAPE USD;LU;ETFA;;1;NA;NA;4900.00;CA;;;900459.35;3;0;NA;4412251;PROM;LU;0.000;0.000;4.262
"8458";EUROAMERICA USA;2023-02-28;VDC;VANGUARD CONSUMER STAPLES ETF;US;ETFA;;1;NA;NA;14867.00;CA;;;155204.39;3;0;NA;2307424;PROM;US;0.060;0.000;2.229
"8458";EUROAMERICA USA;2023-02-28;VFH;VANGUARD S&P 500 ETF;US;ETFA;;1;NA;NA;44115.00;CA;;;72506.18;3;0;NA;3198610;PROM;US;0.004;0.000;3.090
"8458";EUROAMERICA USA;2023-02-28;VHT;VANGUARD HEALTH CARE ETF;US;ETFA;;1;NA;NA;37473.00;CA;;;194843.76;3;0;NA;7301380;PROM;US;0.119;0.000;7.052
"8458";EUROAMERICA USA;2023-02-28;VOO;VANGUARD S&P 500 ETF;US;ETFA;;1;NA;NA;19155.00;CA;;;302200.38;3;0;NA;5788648;PROM;US;0.007;0.000;5.591
"8458";EUROAMERICA USA;2023-02-28;VOX;VANGUARD TELECOM SERVICE ETF;US;ETFA;;1;NA;NA;78407.00;CA;;;75319.78;3;0;NA;5905598;PROM;US;0.401;0.000;5.704
"8458";EUROAMERICA USA;2023-02-28;XLB;MATERIALS SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;22686.00;CA;;;67916.45;3;0;NA;1540753;PROM;US;0.066;0.000;1.488
"8458";EUROAMERICA USA;2023-02-28;XLE;ENERGY SELECT SECTOR SPDR FUND;US;ETFA;;1;NA;NA;64180.00;CA;;;69460.19;3;0;NA;4457955;PROM;US;0.064;0.000;4.306
"8458";EUROAMERICA USA;2023-02-28;XLF;FINANCIAL SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;207361.00;CA;;;29646.53;3;0;NA;6147534;PROM;US;0.039;0.000;5.938
"8458";EUROAMERICA USA;2023-02-28;XLI;INDUSTRIAL SELECT SECT SPDR;US;ETFA;;1;NA;NA;59965.00;CA;;;83802.07;3;0;NA;5025191;PROM;US;0.077;0.000;4.854
"8458";EUROAMERICA USA;2023-02-28;XLK;Technology Select Sector SPDR;US;ETFA;;1;NA;NA;198304.00;CA;;;113307.50;3;0;NA;22469330;PROM;US;0.143;0.000;21.703
"8458";EUROAMERICA USA;2023-02-28;XLP;CONSUMER STAPLES SPDR;US;ETFA;;1;NA;NA;54061.00;CA;;;59782.74;3;0;NA;3231915;PROM;US;0.031;0.000;3.122
"8458";EUROAMERICA USA;2023-02-28;XLRE;REAL ESTATE SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;32030.00;CA;;;31713.15;3;0;NA;1015772;PROM;US;0.037;0.000;0.981
"8458";EUROAMERICA USA;2023-02-28;XLU;UTILITIES SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;25969.00;CA;;;53948.05;3;0;NA;1400977;PROM;US;0.018;0.000;1.353
"8458";EUROAMERICA USA;2023-02-28;XLV;HEALT CARE SELECT SECTOR;US;ETFA;;1;NA;NA;57341.00;CA;;;105547.28;3;0;NA;6052187;PROM;US;0.000;0.000;5.846
"8458";EUROAMERICA USA;2023-02-28;XLY;CONSUMER DISCRETIONARY SELT;US;ETFA;;1;NA;NA;71514.00;CA;;;120793.83;3;0;NA;8638450;PROM;US;0.088;0.000;8.344
"8458";EUROAMERICA USA;2023-02-28;CSPX;ISHARES CORE S&P 500;IE;ETFA;;1;AAA;NA;16823.00;CA;;;342802.51;3;0;NA;5766967;PROM;IE;0.000;0.000;5.570
"8479";TOP USA;2023-02-28;PIMINIA ID EQUITY;PIMCO GIS INCOME FUND;IE;CFME;;1;NA;NA;1265009.24;CU;;;13229.72;3;0;NA;16735718;CU;IE;0.000;0.000;36.887
"8480";ACCIONES USA;2023-02-28;AAPL US;APPLE COMPUTER INC.;US;ACE;;1;NA;"0";26880.00;PROM;;;122345.88;3;0;NC;3288657;PROM;US;0.000;0.000;8.947
"8480";ACCIONES USA;2023-02-28;ABT US;ABBOTT LABORATORIES.;US;ACE;;1;NA;"0";8390.00;PROM;;;84424.55;3;0;NC;708322;PROM;US;0.000;0.000;1.927
"8480";ACCIONES USA;2023-02-28;AMD US;ADVANCED MICRO DVCS INC.;US;ACE;;1;NA;"0";25234.00;PROM;;;65219.04;3;0;NA;1645737;PROM;US;0.002;0.001;4.477
"8480";ACCIONES USA;2023-02-28;AMZN US;AMAZON COM INC;US;ACE;;1;NA;"0";19080.00;PROM;;;78208.07;3;0;NC;1492210;PROM;US;0.005;0.000;4.060
"8480";ACCIONES USA;2023-02-28;CDNS US;CADENCE DESIGN SYS INC;US;ACE;;1;NA;"0";5446.00;PROM;;;160134.41;3;0;NA;872092;PROM;US;0.002;0.002;2.373
"8480";ACCIONES USA;2023-02-28;CHD US;CHURCH & DWIGHT INC.;US;ACE;;1;NA;"0";8043.00;PROM;;;69534.89;3;0;NC;559269;PROM;US;0.006;0.002;1.521
"8480";ACCIONES USA;2023-02-28;COST US;COSTCO WHOLESALE CORP;US;ACE;;1;NA;"0";1925.00;PROM;;;401854.87;3;0;NC;773571;PROM;US;0.000;0.000;2.104
"8480";ACCIONES USA;2023-02-28;DHR US;DANAHER CORP;US;ACE;;1;NA;"0";6905.00;PROM;;;205442.47;3;0;NC;1418580;PROM;US;0.001;0.001;3.859
"8480";ACCIONES USA;2023-02-28;EL US;ESTEE LAUDER CO.;US;ACE;;1;NA;"0";5010.00;PROM;;;201724.21;3;0;NC;1010638;PROM;US;0.002;0.005;2.749
"8480";ACCIONES USA;2023-02-28;EW US;EDWARDS LIFESCIENCES;US;ACE;;1;NA;"0";26500.00;PROM;;;66762.79;3;0;NC;1769214;PROM;US;0.004;0.003;4.813
"8480";ACCIONES USA;2023-02-28;GOOG US;GOOGLE INC-CL C;US;ACE;;1;NA;"0";32770.00;PROM;;;74946.29;3;0;NC;2455990;PROM;US;0.010;0.000;6.682
"8480";ACCIONES USA;2023-02-28;HD US;HOME DEPOT INC;US;ACE;;1;NA;"0";4109.00;PROM;;;246119.30;3;0;NC;1011304;PROM;US;0.000;0.000;2.751
"8480";ACCIONES USA;2023-02-28;ISRG US;Intuitive Surgical Inc;US;ACE;;1;NA;"0";7170.00;PROM;;;190386.82;3;0;NC;1365073;PROM;US;0.006;0.001;3.714
"8480";ACCIONES USA;2023-02-28;JPM US;J. P. MORGAN CHASE & CO.;US;ACE;;1;NA;JP MORGAN FUNDS;4840.00;PROM;;;118976.20;3;0;NC;575845;PROM;US;0.000;0.000;1.567
"8480";ACCIONES USA;2023-02-28;MA US;MASTERCARD INC-CLASS A;US;ACE;;1;NA;"0";3735.00;PROM;;;294880.04;3;0;NC;1101377;PROM;US;0.000;0.000;2.996
"8480";ACCIONES USA;2023-02-28;MCO US;MOODYS CORP COM;US;ACE;;1;NA;"0";2910.00;PROM;;;240815.80;3;0;NC;700774;PROM;US;0.002;0.001;1.906
"8480";ACCIONES USA;2023-02-28;MSFT US;MICROSOFT CORPORATION.;US;ACE;;1;NA;"0";13575.00;PROM;;;207011.12;3;0;NC;2810176;PROM;US;0.000;0.000;7.645
"8480";ACCIONES USA;2023-02-28;NKE US;NIKE INC -CL B;US;ACE;;1;NA;"0";9970.00;PROM;;;98592.14;3;0;NC;982964;PROM;US;0.001;0.000;2.674
"8480";ACCIONES USA;2023-02-28;NVDA US;NVIDIA CORP.;US;ACE;;1;NA;"0";13600.00;PROM;;;192685.84;3;0;NC;2620527;PROM;US;0.002;0.000;7.129
"8480";ACCIONES USA;2023-02-28;ODFL US;OLD DOMINIUM FREIGHT LINE INC;US;ACE;;1;NA;"0";2070.00;PROM;;;281575.62;3;0;NC;582862;PROM;US;0.002;0.002;1.586
"8480";ACCIONES USA;2023-02-28;PGR US;PROGRESSIVE CORP;US;ACE;;1;NA;"0";21742.00;PROM;;;119117.29;3;0;NC;2589848;PROM;US;0.004;0.004;7.046
"8480";ACCIONES USA;2023-02-28;RSG US;REPUBLIC SERVICES INC;US;ACE;;1;NA;"0";6287.00;PROM;;;107008.03;3;0;NC;672759;PROM;US;0.002;0.002;1.830
"8480";ACCIONES USA;2023-02-28;SHW US;SHERWIN-WILLIAMS CO/THE;US;ACE;;1;NA;"0";6082.00;PROM;;;183713.86;3;0;NC;1117348;PROM;US;0.007;0.002;3.040
"8480";ACCIONES USA;2023-02-28;SPGI US;S&P Global Inc;US;ACE;;1;NA;"0";5090.00;PROM;;;283185.76;3;0;NC;1441416;PROM;US;0.002;0.001;3.921
"8480";ACCIONES USA;2023-02-28;UNP US;UNION PACIFIC CORP;US;ACE;;1;NA;"0";7560.00;PROM;;;172036.18;3;0;NC;1300594;PROM;US;0.001;0.003;3.538
"8480";ACCIONES USA;2023-02-28;V US;VISA INC-CLASS A SHARES;US;ACE;;1;NA;"0";6000.00;PROM;;;182543.60;3;0;NC;1095262;PROM;US;0.000;0.001;2.980
